FID_377_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_SL,Cat_Zona,Pit,Cat_Bench,Bench,Camino,Tramo,Pendiente,MC,Cat_Carga
395080,226383,138597,11,"168437.98","37496.48",3196,118,2021,8,28,22,49,19,-24.255918,-68.96833,503420.9409,7317787.095,26745.72787,109397.415,3166.19970703,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
395105,358660,163947,25,"219207.82","40116.21",3062,230,2021,9,16,18,46,58,-24.255912,-69.000518,500153.4962,7317788.124,23478.28322,109398.4442,3059.65283203,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
395100,232720,144934,19,"169780.41","37602.27",3192,113,2021,8,29,3,52,3,-24.255908,-68.968392,503414.6474,7317788.204,26739.43443,109398.5236,3165.81445313,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
395079,226382,138596,11,"168437.98","37496.48",3198,113,2021,8,28,22,49,18,-24.255907,-68.968345,503419.4185,7317788.313,26744.20548,109398.6332,3166.05981445,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
395085,228105,140319,16,"168863.51","37529.78",3172,206,2021,8,28,23,57,14,-24.255907,-68.968635,503389.9802,7317788.32,26714.76721,109398.6399,3164.77685547,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
395023,94012,346478,10,"134632.17","-----",3200,142,2021,8,22,12,28,30,-24.255903,-68.968658,503387.6455,7317788.763,26712.43255,109399.0833,3164.68115234,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
395098,228134,140348,20,"168867.15","37529.85",3177,294,2021,8,28,23,58,57,-24.255895,-68.969078,503345.011,7317789.659,26669.79801,109399.9786,3162.6574707,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
395099,232719,144933,19,"169780.41","-----",3192,115,2021,8,29,3,52,2,-24.255888,-68.96843,503410.7905,7317790.419,26735.5775,109400.7389,3165.53295898,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
395092,228128,140342,5,"168866.98","37529.82",3177,240,2021,8,28,23,58,49,-24.255882,-68.968697,503383.6871,7317791.089,26708.47413,109401.4093,3164.36181641,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394630,228104,140318,16,"168863.51","37529.78",3172,199,2021,8,28,23,57,13,-24.255875,-68.968613,503392.2143,7317791.862,26717.00125,109402.1824,3164.7734375,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394625,226381,138595,11,"168436.41","37496.47",3199,120,2021,8,28,22,49,15,-24.255867,-68.96843,503410.791,7317792.744,26735.57802,109403.064,3165.45068359,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394646,228127,140341,5,"168866.98","37529.82",3177,228,2021,8,28,23,58,48,-24.255862,-68.968673,503386.1239,7317793.303,26710.9109,109403.6232,3164.31518555,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394626,226438,138652,55,"168448.05","-----",3184,315,2021,8,28,22,51,33,-24.255852,-68.969177,503334.9624,7317794.422,26659.74944,109404.7418,3162.05444336,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394647,228135,140349,22,"168867.45","37529.85",3177,301,2021,8,28,23,58,58,-24.25585,-68.969162,503336.4852,7317794.643,26661.27216,109404.9629,3162.13525391,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394579,94500,347091,59,"134685.01","-----",3056,37,2021,8,22,13,14,40,-24.255853,-69.00129,500075.1295,7317794.656,23399.91646,109404.9761,3063.43432617,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394624,226380,138594,10,"168436.41","37496.47",3199,110,2021,8,28,22,49,13,-24.255842,-68.968483,503405.4116,7317795.513,26730.19855,109405.8332,3165.12792969,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394629,228103,140317,16,"168863.51","-----",3172,186,2021,8,28,23,57,12,-24.255833,-68.968598,503393.738,7317796.512,26718.52497,109406.8323,3164.57958984,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394650,232718,144932,19,"169780.41","37602.25",3191,118,2021,8,29,3,51,58,-24.25582,-68.968567,503396.8851,7317797.951,26721.67215,109408.271,3164.68115234,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394623,226379,138593,10,"168436.41","-----",3200,119,2021,8,28,22,49,11,-24.255815,-68.96856,503397.5959,7317798.504,26722.38285,109408.8244,3164.68115234,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394631,228112,140326,6,"168864.15","37529.81",3174,48,2021,8,28,23,57,31,-24.2558,-68.968598,503393.7388,7317800.166,26718.52579,109410.4861,3164.36376953,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394632,228113,140327,6,"168864.15","-----",3174,48,2021,8,28,23,57,32,-24.255793,-68.96859,503394.5511,7317800.941,26719.33806,109411.261,3164.41894531,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394648,228136,140350,24,"168867.45","37529.86",3177,305,2021,8,28,23,58,59,-24.255793,-68.969247,503327.8581,7317800.956,26652.64509,109411.2758,3161.49707031,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394633,228114,140328,6,"-----","-----",3174,48,2021,8,28,23,57,33,-24.255788,-68.968582,503395.3633,7317801.494,26720.15027,109411.8144,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394628,228102,140316,15,"168863.51","37529.77",3171,172,2021,8,28,23,57,11,-24.255788,-68.968598,503393.7391,7317801.495,26718.52609,109411.8148,3164.32128906,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394634,228115,140329,6,"168864.15","-----",3175,48,2021,8,28,23,57,34,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394635,228116,140330,0,"168864.62","-----",3175,48,2021,8,28,23,57,42,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394636,228117,140331,0,"168865.09","-----",3175,48,2021,8,28,23,57,52,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394637,228118,140332,0,"168865.56","-----",3175,48,2021,8,28,23,58,2,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394638,228119,140333,0,"-----","-----",3175,48,2021,8,28,23,58,3,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394639,228120,140334,0,"168866.5","-----",3175,48,2021,8,28,23,58,12,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394640,228121,140335,0,"168866.67","-----",3175,48,2021,8,28,23,58,22,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394641,228122,140336,0,"168866.83","-----",3175,48,2021,8,28,23,58,32,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394642,228123,140337,0,"-----","-----",3175,48,2021,8,28,23,58,33,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394643,228124,140338,0,"168866.83","-----",3175,48,2021,8,28,23,58,34,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394644,228125,140339,0,"168866.98","-----",3175,48,2021,8,28,23,58,42,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394645,228126,140340,5,"168866.98","37529.81",3177,223,2021,8,28,23,58,46,-24.255783,-68.968575,503396.074,7317802.048,26720.86098,109412.3678,3164.41918945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394653,361644,167046,64,"219860.22","-----",3057,40,2021,9,16,21,32,13,-24.255785,-69.001167,500087.6153,7317802.185,23412.40229,109412.5052,3061.828125,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394578,94011,346477,6,"134631.38","-----",3199,140,2021,8,22,12,28,22,-24.25577,-68.968758,503377.4977,7317803.491,26702.28472,109413.8114,3163.57202148,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394577,94010,346476,6,"-----","-----",3199,140,2021,8,22,12,28,21,-24.255753,-68.968773,503375.9755,7317805.374,26700.76247,109415.694,3163.40454102,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394652,358659,163946,25,"-----","-----",3062,234,2021,9,16,18,46,55,-24.255753,-69.00029,500176.6408,7317805.729,23501.42775,109416.0487,3060.07397461,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394969,590563,141647,63,"266257.75","-----",3066,233,2021,9,30,13,17,21,-24.255753,-69.000275,500178.1634,7317805.729,23502.95042,109416.0487,3060.08959961,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394622,226378,138592,11,"168435.78","37496.44",3203,117,2021,8,28,22,49,5,-24.255747,-68.968697,503383.6905,7317806.037,26708.47749,109416.3565,3163.76269531,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394627,228101,140315,15,"168863.51","37529.76",3171,162,2021,8,28,23,57,10,-24.255743,-68.968605,503393.0296,7317806.477,26717.81663,109416.7973,3164.17431641,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394649,232717,144931,19,"169780.41","37602.23",3192,125,2021,8,29,3,51,55,-24.255743,-68.968697,503383.6906,7317806.479,26708.47758,109416.7994,3163.72192383,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394576,94009,346475,6,"134631.38","-----",3198,138,2021,8,22,12,28,20,-24.25574,-68.968788,503374.4531,7317806.814,26699.24012,109417.1337,3163.31958008,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394440,226439,138653,57,"168448.05","37496.83",3183,317,2021,8,28,22,51,34,-24.255735,-68.969292,503323.2915,7317807.379,26648.07849,109417.6986,3161.00024414,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394443,228137,140351,27,"168867.45","37529.87",3177,312,2021,8,28,23,59,0,-24.25572,-68.969315,503320.9571,7317809.04,26645.74409,109419.3599,3160.81079102,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394451,358658,163945,25,"219207.5","40116.18",3062,236,2021,9,16,18,46,54,-24.255717,-69.000237,500182.0208,7317809.715,23506.80785,109420.0347,3060.21166992,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394426,94008,346474,6,"134630.59","35522.97",3198,140,2021,8,22,12,28,17,-24.255708,-68.968827,503370.495,7317810.358,26695.28197,109420.6776,3162.98657227,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394442,228100,140314,15,"168862.73","37529.76",3171,150,2021,8,28,23,57,9,-24.255702,-68.96862,503391.508,7317811.017,26716.29498,109421.3372,3163.95556641,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394439,226377,138591,12,"-----","-----",3203,122,2021,8,28,22,49,3,-24.255692,-68.968773,503375.977,7317812.128,26700.76398,109422.4479,3163.16088867,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394450,358657,163944,25,"219207.5","-----",3062,235,2021,9,16,18,46,53,-24.25568,-69.000175,500188.3146,7317813.811,23513.10155,109424.1313,3060.33203125,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394553,593841,144925,58,"266825.68","43543.68",3048,44,2021,9,30,16,17,49,-24.255673,-69.001107,500093.7059,7317814.586,23418.49287,109424.9059,3058.74951172,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394438,226376,138590,12,"168435.78","37496.43",3202,122,2021,8,28,22,49,2,-24.255663,-68.968795,503373.7444,7317815.339,26698.53145,109425.6593,3162.93945313,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394425,94007,346473,5,"134630.59","35522.96",3198,144,2021,8,22,12,28,11,-24.25564,-68.968895,503363.5939,7317817.888,26688.38087,109428.2081,3162.27197266,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394441,228099,140313,16,"168861.48","37529.75",3170,134,2021,8,28,23,57,7,-24.255635,-68.968673,503386.1295,7317818.437,26710.91654,109428.7567,3163.33007813,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394437,226375,138589,12,"168435.78","-----",3204,125,2021,8,28,22,49,1,-24.25563,-68.968842,503368.9742,7317818.994,26693.76122,109429.3141,3162.50634766,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394424,94006,346472,5,"134630.59","-----",3198,145,2021,8,22,12,28,10,-24.25563,-68.968895,503363.5941,7317818.995,26688.38111,109429.3153,3162.22558594,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394444,232716,144930,19,"169779","-----",3189,130,2021,8,29,3,51,52,-24.255625,-68.96885,503368.1623,7317819.548,26692.94926,109429.8679,3162.38452148,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394423,94005,346471,5,"134630.59","35522.96",3197,138,2021,8,22,12,28,9,-24.255623,-68.968903,503362.7822,7317819.771,26687.5692,109430.0905,3162.14355469,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394428,94501,347092,59,"134685.01","35533.09",3056,40,2021,8,22,13,14,41,-24.255623,-69.001092,500095.2285,7317820.122,23420.0155,109430.442,3058.06665039,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394445,232777,144991,33,"169792.53","37602.85",3171,318,2021,8,29,3,54,59,-24.255608,-68.969407,503311.6208,7317821.443,26636.40776,109431.7626,3159.71679688,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394427,94062,346528,38,"134640.34","-----",3194,320,2021,8,22,12,30,50,-24.255603,-68.969375,503314.8693,7317821.996,26639.65625,109432.3155,3159.86743164,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394274,232715,144929,19,"169779","37602.21",3189,130,2021,8,29,3,51,50,-24.25559,-68.968887,503364.4072,7317823.424,26689.19419,109433.7439,3162.05566406,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394272,228098,140312,17,"168861.48","37529.74",3171,129,2021,8,28,23,57,5,-24.255583,-68.968742,503379.1265,7317824.196,26703.91354,109434.5157,3162.72558594,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394407,514209,65181,47,"249072.19","-----",3062,38,2021,9,23,16,49,26,-24.255582,-69.00106,500098.4768,7317824.662,23423.26383,109434.9815,3058.08886719,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394268,226374,138588,15,"168435.62","37496.41",3203,129,2021,8,28,22,48,57,-24.255573,-68.968918,503361.2608,7317825.307,26686.04776,109435.6269,3161.83984375,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394264,94004,346470,5,"134629.97","35522.95",3196,143,2021,8,22,12,28,4,-24.255548,-68.968963,503356.6934,7317828.076,26681.48035,109438.3959,3161.54711914,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394275,232778,144992,33,"169792.53","-----",3170,318,2021,8,29,3,55,2,-24.255547,-68.969467,503305.5315,7317828.198,26630.31855,109438.5179,3159.07763672,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394263,94003,346469,5,"134629.97","-----",3197,139,2021,8,22,12,28,0,-24.255538,-68.968972,503355.78,7317829.183,26680.567,109439.5033,3161.44677734,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394280,358656,163943,26,"219207.5","40116.14",3062,231,2021,9,16,18,46,48,-24.255535,-68.99997,500209.1244,7317829.866,23533.9114,109440.1858,3060.71679688,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394271,228097,140311,21,"168861.48","37529.73",3171,118,2021,8,28,23,57,4,-24.25553,-68.968827,503370.4994,7317830.066,26695.28637,109440.3858,3162.046875,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394273,228138,140352,36,"168867.45","37529.89",3178,319,2021,8,28,23,59,1,-24.255523,-68.969498,503302.3853,7317830.856,26627.17227,109441.1759,3158.82543945,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394281,361920,167322,61,"219937.66","-----",3060,235,2021,9,16,21,45,43,-24.255522,-68.999947,500211.4592,7317831.305,23536.24617,109441.6251,3060.71923828,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394265,94063,346529,42,"-----","-----",3193,320,2021,8,22,12,30,51,-24.255515,-68.969467,503305.5323,7317831.741,26630.31932,109442.061,3158.9309082,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394270,228096,140310,22,"-----","-----",3170,124,2021,8,28,23,57,3,-24.255508,-68.968865,503366.6425,7317832.502,26691.42948,109442.8225,3161.73950195,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394276,232779,144993,33,"-----","-----",3169,319,2021,8,29,3,55,3,-24.255488,-68.96952,503300.1529,7317834.732,26624.93986,109445.0516,3158.49731445,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394269,228095,140309,22,"168861.48","-----",3170,121,2021,8,28,23,57,2,-24.255483,-68.96891,503362.0751,7317835.272,26686.86207,109445.5915,3161.45751953,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394422,593842,144926,58,"266825.68","43543.72",3048,39,2021,9,30,16,17,51,-24.255455,-69.000877,500117.0534,7317838.723,23441.84036,109449.0431,3058.91186523,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394149,228139,140353,39,"168867.45","-----",3178,320,2021,8,28,23,59,3,-24.255415,-68.969582,503293.8609,7317842.816,26618.6479,109453.1355,3157.82519531,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394148,228094,140308,23,"168860.84","37529.71",3168,125,2021,8,28,23,56,59,-24.255397,-68.969063,503346.5459,7317844.797,26671.3329,109455.1169,3160.37207031,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394147,226373,138587,15,"168434.37","-----",3201,136,2021,8,28,22,48,51,-24.255397,-68.969078,503345.0232,7317844.797,26669.81023,109455.1172,3160.28198242,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394167,364649,170051,62,"220665.97","-----",3076,233,2021,9,16,23,46,44,-24.25539,-68.999763,500230.1373,7317845.92,23554.92433,109456.2402,3060.88061523,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394142,94001,346467,14,"134628.09","-----",3194,139,2021,8,22,12,27,50,-24.25536,-68.969155,503337.2077,7317848.896,26661.99473,109459.2156,3159.73706055,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394143,94002,346468,14,"-----","-----",3194,139,2021,8,22,12,27,51,-24.25536,-68.969155,503337.2077,7317848.896,26661.99473,109459.2156,3159.73706055,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394155,230054,142268,7,"169287.57","37562.73",3180,25,2021,8,29,1,27,19,-24.255358,-68.969292,503323.3007,7317849.12,26648.08768,109459.4401,3159.04272461,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394154,230053,142267,11,"169287.09","-----",3180,236,2021,8,29,1,27,12,-24.255357,-68.9693,503322.4886,7317849.231,26647.27561,109459.551,3158.93847656,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394153,230052,142266,13,"169287.09","37562.72",3180,236,2021,8,29,1,27,10,-24.255347,-68.969283,503324.2146,7317850.338,26649.00155,109460.6578,3158.99169922,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394146,226372,138586,16,"168433.58","37496.38",3200,136,2021,8,28,22,48,48,-24.255343,-68.969123,503340.4565,7317850.777,26665.24353,109461.0971,3159.79272461,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394159,230080,142294,12,"169290.72","37562.77",3180,282,2021,8,29,1,28,51,-24.255338,-68.96959,503293.0507,7317851.341,26617.83767,109461.6612,3157.35131836,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394163,358655,163942,25,"219207.19","-----",3062,237,2021,9,16,18,46,43,-24.255337,-68.999672,500239.3749,7317851.788,23564.1619,109462.1083,3060.86132813,13,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Interseccion","",0.0,"Intersección",""
394152,230051,142265,15,"169287.09","37562.72",3180,223,2021,8,29,1,27,9,-24.255333,-68.969268,503325.7376,7317851.888,26650.52457,109462.2076,3158.99243164,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394158,230079,142293,10,"169290.72","37562.77",3180,269,2021,8,29,1,28,50,-24.255333,-68.96952,503300.1566,7317851.893,26624.94361,109462.2132,3157.70581055,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394157,230078,142292,8,"169290.72","37562.76",3180,258,2021,8,29,1,28,49,-24.255327,-68.96946,503306.2475,7317852.556,26631.03446,109462.8762,3158.01611328,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394165,361824,167226,19,"219932.42","40163.74",3190,277,2021,9,16,21,41,12,-24.255325,-68.96901,503351.9278,7317852.768,26676.71479,109463.0876,3160.25268555,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394164,361823,167225,18,"219932.42","40163.73",3190,271,2021,9,16,21,41,10,-24.255318,-68.96894,503359.0338,7317853.541,26683.82079,109463.861,3160.54614258,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394160,230081,142295,16,"169290.72","-----",3180,292,2021,8,29,1,28,52,-24.255318,-68.969643,503287.671,7317853.557,26612.45803,109463.8767,3157.01196289,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394166,361825,167227,21,"219932.42","-----",3189,282,2021,9,16,21,41,13,-24.255313,-68.96907,503345.8374,7317854.098,26670.62438,109464.4176,3159.90185547,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394151,230050,142264,15,"169287.09","37562.71",3180,210,2021,8,29,1,27,8,-24.255312,-68.969247,503327.8698,7317854.212,26652.65683,109464.5322,3158.94506836,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394156,230077,142291,7,"169290.72","37562.76",3180,253,2021,8,29,1,28,48,-24.255312,-68.969407,503311.6279,7317854.216,26636.41495,109464.5358,3158.17163086,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394150,228140,140354,45,"-----","-----",3178,322,2021,8,28,23,59,4,-24.25531,-68.969673,503284.6259,7317854.443,26609.41287,109464.7632,3156.85693359,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
394095,230076,142290,7,"169290.72","37562.76",3180,239,2021,8,29,1,28,47,-24.2553,-68.969375,503314.8766,7317855.544,26639.66362,109465.8637,3158.27563477,21,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Terminal","",0.0,"","Zona de descarga"
