FID_886_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_en,Bench,Cat_Bench,Rampa,MC,Pendiente,Tramo,Pit,Cat_Zona,Cat_Carga
2076,6255,6369,10,"731106.07","47741.87",3042,143,2021,8,23,13,46,58,-24.210572,-69.037483,496399.7842,7322807.652,19724.57121,114417.9721,3042.0559082,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2132,9814,9928,38,"731732.3","-----",2883,98,2021,8,23,17,16,11,-24.210567,-69.04747,495385.6317,7322807.897,18710.4187,114418.2174,2894.5246582,16,"Out Bench","Out Bench","Main ramp",3,8.65,"RN_T6","ENORTE","INPIT",""
2171,12361,12475,34,"732255.34","47802.24",3065,322,2021,8,23,19,9,40,-24.210567,-69.037895,496357.9466,7322808.194,19682.7336,114418.5144,3041.25317383,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2107,8705,8819,31,"731520.05","47767.27",3088,321,2021,8,23,16,23,30,-24.210567,-69.037872,496360.2822,7322808.195,19685.06919,114418.515,3041.36865234,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2118,9394,9508,12,"731670.57","-----",3134,76,2021,8,23,16,59,11,-24.210567,-69.03331,496823.5407,7322808.313,20148.32771,114418.633,3150.47290039,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2174,12398,12512,17,"732258.88","47802.61",3024,155,2021,8,23,19,10,44,-24.210563,-69.038742,496271.936,7322808.614,19596.72296,114418.9337,3007.20166016,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2140,10668,10782,16,"731921.73","47785.39",3045,143,2021,8,23,17,58,28,-24.21056,-69.037445,496403.6427,7322808.982,19728.42965,114419.3018,3042.27514648,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2131,9813,9927,38,"731732.3","47779.15",2884,94,2021,8,23,17,16,10,-24.210555,-69.047577,495374.7657,7322809.222,18699.55269,114419.5423,2895.23120117,16,"Out Bench","Out Bench","Main ramp",3,8.65,"RN_T6","ENORTE","INPIT",""
2161,11681,11795,13,"732117.24","47795.11",3007,300,2021,8,23,18,42,17,-24.210557,-69.038902,496255.6882,7322809.273,19580.47522,114419.5935,3008.22290039,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
2100,8305,8419,8,"731444.2","47758.46",3160,75,2021,8,23,16,4,44,-24.210558,-69.033043,496850.6536,7322809.316,20175.44058,114419.6359,3153.20336914,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2147,10801,10915,14,"731970.52","-----",3165,78,2021,8,23,18,3,21,-24.210555,-69.032943,496860.8082,7322809.65,20185.59523,114419.9705,3153.86816406,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2129,9811,9925,36,"731732.1","47779.11",2886,78,2021,8,23,17,16,6,-24.21055,-69.04805,495326.7336,7322809.759,18651.52064,114420.0795,2898.40576172,16,"Out Bench","Out Bench","Main ramp",3,8.65,"RN_T6","ENORTE","INPIT",""
2115,9244,9358,15,"731623.52","47771.74",3047,147,2021,8,23,16,52,22,-24.210552,-69.037673,496380.4896,7322809.861,19705.27664,114420.1813,3041.34912109,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2080,6437,6551,11,"731160.47","-----",3134,76,2021,8,23,13,54,10,-24.210552,-69.033173,496837.4523,7322809.977,20162.23928,114420.2971,3152.09863281,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2119,9395,9509,12,"731672.15","-----",3134,70,2021,8,23,16,59,13,-24.21055,-69.033248,496829.8362,7322810.197,20154.62319,114420.5168,3151.25756836,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2089,8069,8183,10,"731378.33","-----",3035,309,2021,8,23,15,56,31,-24.210548,-69.039025,496243.1976,7322810.266,19567.98463,114420.5865,3007.1706543,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
2178,13351,13465,9,"732379.93","47806.8",2982,12,2021,8,23,20,28,48,-24.210548,-69.038658,496280.4655,7322810.277,19605.25247,114420.5968,3006.92504883,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2110,8731,8845,11,"731522.5","-----",3045,144,2021,8,23,16,24,31,-24.210547,-69.038483,496298.2362,7322810.392,19623.02321,114420.7125,3006.8503418,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
2062,4996,5110,15,"730774.34","-----",3044,136,2021,8,23,12,37,20,-24.210547,-69.037605,496387.3947,7322810.417,19712.18171,114420.7367,3041.16601563,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2130,9812,9926,37,"731732.3","47779.13",2885,89,2021,8,23,17,16,8,-24.210538,-69.047813,495350.7999,7322811.096,18675.58689,114421.4164,2896.55273438,16,"Out Bench","Out Bench","Main ramp",3,8.65,"RN_T6","ENORTE","INPIT",""
2075,6254,6368,10,"731106.07","47741.86",3041,138,2021,8,23,13,46,56,-24.21054,-69.037513,496396.7368,7322811.194,19721.52384,114421.5143,3041.72998047,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2120,9396,9510,12,"-----","-----",3135,76,2021,8,23,16,59,14,-24.21054,-69.033218,496832.8823,7322811.305,20157.66934,114421.6247,3151.65844727,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2065,5124,5238,13,"730815.69","-----",3150,78,2021,8,23,12,43,0,-24.21054,-69.032982,496856.8475,7322811.31,20181.6345,114421.6304,3153.73095703,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2090,8070,8184,10,"731378.33","47756.58",3035,303,2021,8,23,15,56,32,-24.210537,-69.039047,496240.9632,7322811.484,19565.75025,114421.8038,3006.77294922,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
2070,5819,5933,38,"731004.73","47737.3",3061,321,2021,8,23,13,24,32,-24.210537,-69.03785,496362.5153,7322811.517,19687.30233,114421.8372,3041.02783203,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2101,8306,8420,9,"731444.67","47758.47",3160,82,2021,8,23,16,4,47,-24.210538,-69.032967,496858.3707,7322811.532,20183.15765,114421.8522,3153.85302734,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2086,7590,7704,17,"731272.68","-----",3002,137,2021,8,23,15,22,21,-24.210535,-69.038552,496291.2291,7322811.719,19616.01608,114422.0392,3006.27124023,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2121,9397,9511,12,"731672.15","47773",3135,78,2021,8,23,16,59,15,-24.210535,-69.033188,496835.9286,7322811.859,20160.71563,114422.179,3151.99438477,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2179,13352,13466,9,"732379.93","47806.8",2983,31,2021,8,23,20,28,49,-24.210532,-69.038658,496280.465,7322812.048,19605.25198,114422.3684,3007.0,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2081,6438,6552,11,"731160.47","-----",3138,76,2021,8,23,13,54,12,-24.21053,-69.033103,496844.56,7322812.415,20169.34702,114422.7346,3152.71142578,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2152,11170,11284,25,"732031.13","47791.18",3037,309,2021,8,23,18,17,38,-24.210528,-69.037865,496360.9918,7322812.513,19685.77885,114422.8333,3040.81152344,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2061,4995,5109,15,"730774.34","47712.86",3044,134,2021,8,23,12,37,19,-24.210528,-69.037637,496384.1446,7322812.52,19708.93163,114422.8395,3040.90625,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2122,9398,9512,11,"731672.15","47773",3136,84,2021,8,23,16,59,16,-24.210528,-69.033127,496842.1228,7322812.636,20166.90983,114422.9555,3152.52197266,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2102,8307,8421,9,"731444.67","47758.47",3161,76,2021,8,23,16,4,48,-24.210528,-69.032937,496861.4168,7322812.64,20186.20381,114422.9601,3154.08959961,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2139,10465,10579,9,"731868.65","47784.03",2930,53,2021,8,23,17,52,8,-24.210522,-69.050255,495102.8208,7322812.781,18427.6078,114423.1009,2942.5871582,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2074,6253,6367,11,"731106.07","47741.86",3041,147,2021,8,23,13,46,55,-24.210523,-69.037537,496394.2992,7322813.076,19719.0862,114423.3959,3041.55371094,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2060,4944,5058,13,"730760.33","47712.29",3000,312,2021,8,23,12,35,23,-24.210522,-69.038925,496253.3516,7322813.148,19578.13855,114423.468,3008.82519531,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2180,13353,13467,9,"732379.93","47806.8",2985,13,2021,8,23,20,28,50,-24.210522,-69.03872,496274.1687,7322813.154,19598.95574,114423.4738,3007.41748047,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2181,13427,13541,10,"732397.57","47807.39",3072,140,2021,8,23,20,30,54,-24.210522,-69.037652,496382.6212,7322813.183,19707.40824,114423.5034,3040.79541016,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2082,6439,6553,11,"-----","-----",3140,77,2021,8,23,13,54,13,-24.210522,-69.033073,496847.6062,7322813.301,20172.39322,114423.6211,3153.21679688,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2123,9399,9513,10,"731672.15","47773",3136,76,2021,8,23,16,59,17,-24.21052,-69.033097,496845.169,7322813.522,20169.95604,114423.842,3152.75317383,7,"Out Bench","Out Bench","Main ramp",3,9.32,"RN_T14","ENORTE","INPIT",""
2148,10802,10916,14,"731970.52","47786.69",3166,73,2021,8,23,18,3,25,-24.21052,-69.032777,496877.6642,7322813.53,20202.45117,114423.8496,3155.1965332,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2173,12397,12511,17,"732258.88","47802.61",3025,162,2021,8,23,19,10,43,-24.210518,-69.038757,496270.4114,7322813.596,19595.19837,114423.9156,3007.78222656,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2172,12362,12476,34,"732255.34","-----",3065,321,2021,8,23,19,9,42,-24.210518,-69.037948,496352.5631,7322813.618,19677.35012,114423.9382,3040.41479492,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2162,11682,11796,11,"732117.24","-----",3010,305,2021,8,23,18,42,22,-24.210513,-69.038978,496247.9693,7322814.143,19572.75627,114424.463,3008.99633789,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
2114,9167,9281,8,"731606.75","47771.17",3015,332,2021,8,23,16,50,5,-24.210513,-69.038857,496260.2565,7322814.146,19585.04349,114424.4664,3008.57666016,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2091,8132,8246,17,"731393.64","-----",3073,141,2021,8,23,15,58,31,-24.210512,-69.03759,496388.9169,7322814.292,19713.70387,114424.6123,3041.05859375,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2083,6440,6554,11,"731162.67","47743.12",3142,77,2021,8,23,13,54,14,-24.210513,-69.033035,496851.4648,7322814.299,20176.25178,114424.6185,3153.56689453,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2163,11683,11797,11,"732117.24","47795.12",3011,313,2021,8,23,18,42,23,-24.210508,-69.038978,496247.9691,7322814.697,19572.75611,114425.0166,3009.17138672,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
2109,8730,8844,12,"731522.5","47767.67",3045,130,2021,8,23,16,24,30,-24.210507,-69.038498,496296.7118,7322814.821,19621.49878,114425.1408,3008.56054688,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
2103,8308,8422,11,"731444.67","-----",3160,72,2021,8,23,16,4,51,-24.210508,-69.032868,496868.4231,7322814.856,20193.21005,114425.1761,3154.31420898,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2108,8706,8820,34,"731520.05","-----",3088,317,2021,8,23,16,23,31,-24.210505,-69.037942,496353.172,7322815.058,19677.95902,114425.3777,3040.29980469,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2006,10467,10581,9,"731868.65","-----",2930,65,2021,8,23,17,52,11,-24.2105,-69.050163,495112.1623,7322815.22,18436.94928,114425.5401,2943.67553711,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2019,11171,11285,25,"732031.13","47791.19",3036,303,2021,8,23,18,17,39,-24.210503,-69.037903,496357.1323,7322815.28,19681.9193,114425.6002,3040.29956055,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2005,10466,10580,9,"731868.65","47784.03",2930,67,2021,8,23,17,52,10,-24.210498,-69.050193,495109.1158,7322815.44,18433.90278,114425.7604,2943.38134766,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2031,11684,11798,10,"732118.81","47795.12",3011,325,2021,8,23,18,42,24,-24.2105,-69.038987,496247.0549,7322815.582,19571.84194,114425.9021,3009.34033203,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
1988,9168,9282,6,"731606.75","47771.17",3015,317,2021,8,23,16,50,6,-24.2105,-69.038872,496258.7329,7322815.585,19583.51988,114425.9054,3008.85083008,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2042,13354,13468,8,"732379.93","47806.81",2985,19,2021,8,23,20,28,51,-24.2105,-69.038727,496273.4572,7322815.589,19598.24424,114425.9094,3007.69799805,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1999,9400,9514,10,"731672.15","-----",3137,78,2021,8,23,16,59,21,-24.210498,-69.033005,496854.5108,7322815.96,20179.29781,114426.28,3153.89038086,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2007,10468,10582,9,"731868.65","-----",2930,63,2021,8,23,17,52,13,-24.210492,-69.050133,495115.2084,7322816.107,18439.99538,114426.4269,2944.06469727,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2030,11259,11373,13,"732040.6","47791.52",3004,186,2021,8,23,18,22,35,-24.210495,-69.038727,496273.4571,7322816.143,19598.24408,114426.463,3007.69799805,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1998,9243,9357,15,"731622.1","-----",3046,143,2021,8,23,16,52,21,-24.210495,-69.03772,496375.7152,7322816.171,19700.50222,114426.491,3040.49658203,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1977,8309,8423,12,"731444.67","47758.48",3160,69,2021,8,23,16,4,52,-24.210493,-69.032837,496871.5706,7322816.518,20196.35763,114426.8376,3154.66943359,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1971,8071,8185,10,"731378.33","47756.59",3037,309,2021,8,23,15,56,34,-24.21049,-69.039117,496233.8535,7322816.686,19558.64048,114427.0056,3007.51953125,4,"Out Bench","Out Bench","Buff 10 m",99,0.0,"","ENORTE","INPIT",""
2032,11685,11799,10,"732118.81","47795.13",3012,333,2021,8,23,18,42,25,-24.21049,-69.038987,496247.0546,7322816.689,19571.84163,114427.0093,3009.51538086,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
1989,9169,9283,6,"731606.75","47771.17",3015,308,2021,8,23,16,50,7,-24.21049,-69.038895,496256.397,7322816.692,19581.18398,114427.0119,3009.10693359,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2008,10469,10583,9,"-----","-----",2930,63,2021,8,23,17,52,14,-24.210485,-69.05011,495117.5437,7322816.883,18442.33069,114427.2028,2944.26831055,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
1944,4994,5108,15,"730774.34","47712.85",3043,140,2021,8,23,12,37,17,-24.210482,-69.037697,496378.0504,7322817.611,19702.83742,114427.931,3040.33837891,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1945,5125,5239,15,"730817.42","47714.18",3149,71,2021,8,23,12,43,7,-24.210483,-69.032685,496887.0056,7322817.628,20211.79256,114427.9485,3155.85083008,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1955,5841,5955,41,"-----","-----",3032,138,2021,8,23,13,25,13,-24.21048,-69.038795,496266.5514,7322817.802,19591.33841,114428.1219,3008.40820313,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2043,13355,13469,8,"732379.93","-----",2986,21,2021,8,23,20,28,52,-24.21048,-69.03872,496274.1675,7322817.804,19598.95445,114428.124,3007.79223633,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1961,6252,6366,11,"731106.07","47741.85",3041,140,2021,8,23,13,46,54,-24.21048,-69.037552,496392.7747,7322817.836,19717.56172,114428.1564,3041.19628906,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2020,11172,11286,20,"732031.13","-----",3036,302,2021,8,23,18,17,41,-24.210478,-69.037933,496354.0851,7322818.047,19678.87213,114428.3674,3039.97314453,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2033,11686,11800,10,"732118.81","47795.13",3012,340,2021,8,23,18,42,26,-24.210477,-69.038993,496246.4449,7322818.128,19571.23194,114428.4485,3009.69702148,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
2009,10470,10584,9,"731868.65","47784.05",2931,62,2021,8,23,17,52,15,-24.210473,-69.050087,495119.8788,7322818.212,18444.6658,114428.5323,2944.51416016,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2041,12396,12510,17,"732258.88","-----",3025,177,2021,8,23,19,10,42,-24.210473,-69.038757,496270.41,7322818.578,19595.19699,114428.898,3008.14257813,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2044,13356,13470,8,"732379.93","47806.81",2987,12,2021,8,23,20,28,53,-24.210472,-69.038773,496268.7852,7322818.688,19593.5722,114429.0083,3008.32861328,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2053,13426,13540,12,"732397.57","47807.38",3070,148,2021,8,23,20,30,53,-24.210472,-69.037705,496377.2377,7322818.718,19702.02474,114429.038,3040.20288086,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2021,11173,11287,20,"732031.13","47791.2",3035,297,2021,8,23,18,17,42,-24.210468,-69.037972,496350.1245,7322819.154,19674.91148,114429.4735,3039.16772461,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1946,5126,5240,15,"730818.83","-----",3150,72,2021,8,23,12,43,10,-24.210467,-69.0326,496895.6367,7322819.402,20220.42367,114429.722,3156.61132813,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2004,9774,9888,24,"731729.82","-----",2950,244,2021,8,23,17,14,41,-24.21046,-69.049287,495201.1162,7322819.681,18525.90316,114430.0005,2951.46069336,19,"Out Bench","Out Bench","Main ramp",3,9.6,"RN_T9","ENORTE","INPIT",""
2022,11174,11288,18,"732031.13","47791.21",3034,283,2021,8,23,18,17,44,-24.210463,-69.03798,496349.312,7322819.707,19674.09895,114430.0269,3039.06103516,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1952,5820,5934,39,"731004.73","47737.32",3060,315,2021,8,23,13,24,33,-24.210463,-69.037942,496353.1708,7322819.708,19677.95775,114430.0279,3039.42163086,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1960,6251,6365,11,"731104.34","47741.85",3041,125,2021,8,23,13,46,53,-24.210463,-69.037575,496390.4386,7322819.718,19715.22562,114430.038,3040.9440918,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2016,10803,10917,15,"731971.46","-----",3168,72,2021,8,23,18,3,31,-24.210463,-69.032502,496905.5882,7322819.847,20230.3752,114430.1672,3157.31079102,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2029,11258,11372,14,"732040.6","47791.52",3003,182,2021,8,23,18,22,34,-24.21046,-69.03872,496274.1668,7322820.018,19598.95384,114430.3384,3007.89648438,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1959,6250,6364,11,"731104.34","47741.85",3041,132,2021,8,23,13,46,52,-24.210457,-69.037613,496386.5796,7322820.381,19711.36664,114430.7013,3040.61157227,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1962,6441,6555,11,"731162.67","-----",3145,74,2021,8,23,13,54,20,-24.210458,-69.032845,496870.7573,7322820.393,20195.54434,114430.7126,3154.73706055,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1978,8310,8424,14,"731445.78","47758.49",3158,76,2021,8,23,16,4,53,-24.210458,-69.032798,496875.5301,7322820.394,20200.31706,114430.7138,3155.08569336,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2045,13357,13471,7,"732379.93","47806.81",2987,30,2021,8,23,20,28,54,-24.21045,-69.03878,496268.0737,7322821.124,19592.86069,114431.4439,3008.53442383,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1986,8707,8821,34,"731520.05","47767.29",3087,315,2021,8,23,16,23,32,-24.21045,-69.03801,496346.2651,7322821.145,19671.05214,114431.4654,3038.61206055,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2052,13425,13539,12,"732397.57","-----",3070,141,2021,8,23,20,30,52,-24.21045,-69.03772,496375.7139,7322821.153,19700.50087,114431.4734,3039.95239258,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
1947,5127,5241,15,"730818.83","-----",3151,72,2021,8,23,12,43,12,-24.21045,-69.032517,496904.0647,7322821.286,20228.85165,114431.6062,3157.20654297,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
1940,4945,5059,12,"730761.74","47712.31",3002,306,2021,8,23,12,35,27,-24.210447,-69.03904,496241.6713,7322821.449,19566.45829,114431.7687,3010.49975586,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
1987,8729,8843,16,"731522.5","47767.66",3047,144,2021,8,23,16,24,27,-24.210447,-69.038567,496289.7032,7322821.462,19614.49018,114431.7821,3008.23510742,3,"Out Bench","Out Bench","Buff 5 min",99,0.0,"","ENORTE","INPIT",""
1990,9170,9284,7,"731606.75","-----",3017,306,2021,8,23,16,50,11,-24.210443,-69.038963,496249.4903,7322821.894,19574.27731,114432.2138,3010.09204102,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1967,7554,7668,26,"731269.61","-----",3045,313,2021,8,23,15,21,11,-24.210443,-69.038055,496341.6953,7322821.919,19666.4823,114432.2392,3038.17236328,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2040,12395,12509,15,"732258.88","47802.6",3026,176,2021,8,23,19,10,41,-24.21044,-69.038757,496270.409,7322822.232,19595.19598,114432.5518,3008.33935547,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1948,5128,5242,16,"-----","-----",3151,74,2021,8,23,12,43,13,-24.210438,-69.03247,496908.8371,7322822.616,20233.62407,114432.9359,3157.52124023,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2034,11687,11801,8,"732118.81","47795.13",3014,329,2021,8,23,18,42,27,-24.210433,-69.03904,496241.6709,7322822.999,19566.45786,114433.3188,3010.66113281,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1991,9171,9285,8,"731606.75","47771.18",3017,298,2021,8,23,16,50,12,-24.210432,-69.038978,496247.9668,7322823.111,19572.75376,114433.4313,3010.34350586,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2046,13358,13472,7,"732379.93","47806.81",2988,357,2021,8,23,20,28,55,-24.210432,-69.038842,496261.7772,7322823.115,19586.5642,114433.4351,3009.05224609,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1979,8311,8425,15,"731445.78","47758.49",3158,68,2021,8,23,16,4,54,-24.21043,-69.032715,496883.9578,7322823.496,20208.74476,114433.8159,3155.65869141,24,"Out Bench","Out Bench","Main ramp",2,6.22,"RN_T15","ENORTE","INPIT",""
2023,11175,11289,10,"732031.32","47791.21",3033,289,2021,8,23,18,17,47,-24.210427,-69.038063,496340.8824,7322823.69,19665.66944,114434.0105,3037.96166992,21,"Out Bench","Out Bench","Main ramp",3,9.29,"RN_T11","ENORTE","INPIT",""
2028,11257,11371,14,"732040.6","47791.52",3003,171,2021,8,23,18,22,33,-24.210425,-69.038712,496274.9781,7322823.894,19599.76515,114434.2138,3008.10107422,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
1970,7589,7703,16,"731272.68","47752.99",3003,134,2021,8,23,15,22,17,-24.210425,-69.038658,496280.4617,7322823.895,19605.2487,114434.2153,3007.76928711,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
2039,12394,12508,12,"732258.88","47802.6",3027,168,2021,8,23,19,10,40,-24.21042,-69.038757,496270.4084,7322824.446,19595.19536,114434.7662,3008.42944336,31,"Out Bench","Out Bench","Main ramp",3,9.84,"RN_T17","ENORTE","INPIT",""
