FID_888_El,field_1,F_,Velocidad,VOLUMEN_CO,Distancia,Altitud,Curso,ANO,MES,DIA,HORA,MIN,SEG,Latitud,Longitud,xcoord,ycoord,x_mina,y_mina,RASTERVALU,FID_Pol_SL,Cat_Zona,Pit,Cat_Bench,Bench,Camino,Tramo,Pendiente,MC,Cat_Carga
26514,200633,239676,49,"650551.46","64131.92",3054,63,2021,9,5,9,44,35,-24.261137,-69.009705,499220.9525,7317209.577,22545.73945,108819.8968,3059.56445313,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26508,142387,116275,44,"626299.41","-----",3066,64,2021,8,28,15,57,52,-24.261133,-69.009658,499225.7233,7317210.02,22550.51026,108820.34,3059.52954102,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26478,70613,44188,44,"609063.73","61234.93",3056,59,2021,8,25,15,35,5,-24.261125,-69.00972,499219.4298,7317210.905,22544.21675,108821.2253,3059.58886719,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26495,115864,89641,51,"619822.23","62051",3080,65,2021,8,27,12,59,3,-24.26112,-69.009797,499211.6137,7317211.458,22536.40067,108821.7784,3059.41088867,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26501,130228,104055,45,"623413.14","-----",3048,63,2021,8,28,3,26,21,-24.261115,-69.009637,499227.8548,7317212.013,22552.64177,108822.3331,3059.5480957,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26466,1055,137625,45,"583041.46","-----",3075,243,2021,8,17,10,9,59,-24.261115,-69.009102,499282.1611,7317212.017,22606.94809,108822.3368,3059.83081055,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26485,88690,62337,59,"613080.25","-----",3059,241,2021,8,26,10,5,34,-24.261112,-69.009163,499275.9691,7317212.349,22600.75613,108822.6685,3059.77392578,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26480,79780,53393,48,"611159.26","61407.4",3056,246,2021,8,26,0,15,25,-24.261112,-69.009072,499285.2063,7317212.349,22609.99328,108822.6691,3059.85595703,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26474,12780,213358,47,"600685.69","-----",3058,239,2021,8,22,5,40,51,-24.26111,-69.009308,499261.2506,7317212.569,22586.03758,108822.889,3059.57397461,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26486,90687,64334,49,"613630.29","61595.34",3058,62,2021,8,26,11,58,20,-24.261108,-69.009583,499233.3361,7317212.789,22558.1231,108823.1085,3059.53100586,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26515,215092,254210,38,"654028.68","64364.97",3055,60,2021,9,5,23,46,56,-24.261107,-69.00969,499222.4748,7317212.899,22547.26183,108823.2185,3059.6015625,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26509,153834,127769,39,"629620.51","-----",3059,63,2021,8,29,4,52,47,-24.2611,-69.009735,499217.907,7317213.673,22542.69395,108823.9932,3059.50683594,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26517,236249,13459,36,"658352.91","64658.14",3049,246,2021,9,7,0,18,20,-24.2611,-69.009057,499286.7288,7317213.678,22611.5158,108823.9979,3059.85327148,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26473,12209,212787,41,"600582.15","-----",3051,61,2021,8,22,4,47,21,-24.261093,-69.009667,499224.8094,7317214.449,22549.59639,108824.7687,3059.6171875,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26484,81955,55568,45,"611813.13","61463.17",3062,63,2021,8,26,2,23,3,-24.261092,-69.009643,499227.2455,7317214.56,22552.03255,108824.8796,3059.59814453,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26527,274487,51770,42,"670787.53","65117.74",3012,65,2021,9,9,5,22,57,-24.261088,-69.009643,499227.2455,7317215.003,22552.03252,108825.3225,3059.59814453,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26463,305462,82931,40,"684139.27","-----",3058,53,2021,9,11,12,1,42,-24.261083,-69.009545,499237.1932,7317215.557,22561.98018,108825.8768,3059.57543945,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26452,236248,13458,37,"658352.91","-----",3048,241,2021,9,7,0,18,19,-24.261082,-69.008797,499313.1205,7317215.673,22637.90753,108825.9925,3059.95947266,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26465,305696,83165,54,"684237.56","-----",3056,241,2021,9,11,12,20,42,-24.261077,-69.008927,499299.9246,7317216.225,22624.71157,108826.5453,3059.90673828,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26454,256633,33882,35,"664639.33","-----",3050,240,2021,9,8,1,56,30,-24.261077,-69.008667,499326.3164,7317216.227,22651.10343,108826.5469,3059.96826172,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26427,90977,64624,54,"613720.18","61606.48",3057,242,2021,8,26,12,17,0,-24.261073,-69.008942,499298.4019,7317216.668,22623.18893,108826.9881,3059.89672852,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26449,215093,254211,38,"654028.68","-----",3055,62,2021,9,5,23,46,57,-24.261057,-69.00959,499232.6252,7317218.435,22557.41216,108828.7552,3059.61499023,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26434,114554,88331,49,"619447.98","62016.8",3056,62,2021,8,27,11,41,18,-24.261053,-69.009575,499234.1477,7317218.878,22558.93474,108829.1982,3059.61816406,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26436,114870,88647,53,"619545.89","62027.94",3060,244,2021,8,27,12,2,3,-24.261053,-69.008728,499320.1243,7317218.884,22644.91133,108829.2038,3059.95996094,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26425,88426,62073,48,"613012.83","61546.83",3060,61,2021,8,26,9,49,52,-24.261052,-69.00956,499235.6703,7317218.989,22560.45734,108829.309,3059.62475586,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26417,11304,211882,45,"600322.05","60526.22",3066,244,2021,8,22,3,57,31,-24.261052,-69.00901,499291.4993,7317218.993,22616.28629,108829.3127,3059.8125,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26456,261846,39095,46,"666431.17","-----",3068,239,2021,9,8,10,41,47,-24.26105,-69.009095,499282.8712,7317219.214,22607.65817,108829.5336,3059.71875,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26437,117775,91552,46,"620253.02","62089.46",3069,62,2021,8,27,15,23,47,-24.261045,-69.009658,499225.7226,7317219.763,22550.50958,108830.0834,3059.44702148,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26415,2793,139363,56,"583680.13","-----",3063,238,2021,8,17,12,15,20,-24.261043,-69.008645,499328.5494,7317219.992,22653.33636,108830.3116,3059.93847656,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26464,305463,82932,40,"684139.27","65342.45",3057,56,2021,9,11,12,1,44,-24.261037,-69.009453,499246.5315,7317220.651,22571.3185,108830.9706,3059.61010742,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26424,81045,54658,55,"611539.34","-----",3046,242,2021,8,26,1,30,42,-24.261033,-69.008888,499303.883,7317221.097,22628.67004,108831.4172,3059.90283203,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26451,236106,13269,56,"658339.11","64657.23",3050,61,2021,9,6,23,55,52,-24.261023,-69.00953,499238.7153,7317222.2,22563.50234,108832.5201,3059.70361328,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26429,103516,77242,41,"616853.07","-----",3049,243,2021,8,27,0,27,27,-24.261012,-69.008773,499315.5562,7317223.423,22640.34322,108833.7431,3059.91601563,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26435,114555,88332,49,"619447.98","-----",3055,63,2021,8,27,11,41,20,-24.261002,-69.009453,499246.5312,7317224.526,22571.31823,108834.8458,3059.67089844,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26450,233815,10978,51,"657765.76","64618.58",3054,242,2021,9,6,21,46,51,-24.261002,-69.008622,499330.8837,7317224.531,22655.67074,108834.8512,3059.93457031,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26426,88427,62074,49,"613012.83","-----",3059,62,2021,8,26,9,49,54,-24.260993,-69.009438,499248.0538,7317225.522,22572.84078,108835.8424,3059.66699219,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26414,15,136585,47,"582729.21","-----",3088,242,2021,8,17,9,6,59,-24.26099,-69.009003,499292.2094,7317225.857,22616.9964,108836.1774,3059.7421875,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26443,153835,127770,41,"629621.01","-----",3055,62,2021,8,29,4,52,49,-24.260985,-69.009492,499242.5723,7317226.408,22567.35932,108836.7278,3059.62963867,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26422,79469,53082,45,"611062.07","61396.79",3055,62,2021,8,25,23,55,57,-24.260985,-69.009293,499262.7723,7317226.409,22587.55927,108836.7291,3059.59741211,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26455,261038,38287,64,"666056.31","-----",3046,240,2021,9,8,9,15,37,-24.260985,-69.008682,499324.7932,7317226.413,22649.58019,108836.7331,3059.89892578,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26448,200906,239949,54,"650642","-----",3072,241,2021,9,5,10,2,14,-24.260975,-69.008773,499315.556,7317227.52,22640.34296,108837.8397,3059.89331055,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26453,256632,33881,33,"664638.77","64926.49",3050,243,2021,9,8,1,56,26,-24.260973,-69.008423,499351.0835,7317227.743,22675.87049,108838.0634,3059.87744141,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26423,80698,54311,46,"611425.14","61430.27",3055,62,2021,8,26,1,6,40,-24.260972,-69.0094,499251.9109,7317227.848,22576.69789,108838.1678,3059.64013672,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26442,148677,122565,45,"627950.4","-----",3052,242,2021,8,28,22,1,56,-24.260967,-69.008613,499331.7971,7317228.407,22656.58407,108838.7265,3059.93115234,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26428,101895,75621,47,"616384.96","-----",3051,63,2021,8,26,22,53,27,-24.260963,-69.009262,499265.9188,7317228.845,22590.70583,108839.1652,3059.59619141,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26441,138907,112795,55,"625516.98","-----",3066,241,2021,8,28,12,23,22,-24.260952,-69.008797,499313.1196,7317230.066,22637.90663,108840.3862,3059.859375,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26360,79779,53392,48,"611158.61","-----",3064,239,2021,8,26,0,15,23,-24.26094,-69.00869,499323.9808,7317231.395,22648.76782,108841.7155,3059.88549805,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26357,78195,51808,45,"610678.11","-----",3057,62,2021,8,25,22,40,41,-24.260938,-69.009323,499259.7267,7317231.613,22584.5137,108841.9328,3059.63671875,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26343,1054,137624,45,"583041.26","59531.01",3076,244,2021,8,17,10,9,55,-24.260938,-69.008728,499320.1235,7317231.617,22644.91053,108841.9367,3059.86645508,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26395,154147,128082,41,"629715.85","62726.81",3038,241,2021,8,29,5,13,38,-24.260937,-69.008347,499358.7978,7317231.73,22683.5848,108842.0498,3059.89599609,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26364,104488,78214,46,"617121.32","-----",3052,60,2021,8,27,1,22,47,-24.260925,-69.009347,499257.2904,7317233.052,22582.07743,108843.372,3059.65014648,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26344,2616,139186,53,"583613.72","-----",3098,61,2021,8,17,12,3,20,-24.260918,-69.009308,499261.2492,7317233.827,22586.03616,108844.1473,3059.63818359,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26361,80699,54312,46,"611425.14","-----",3055,60,2021,8,26,1,6,42,-24.260915,-69.009293,499262.7717,7317234.16,22587.55875,108844.4795,3059.6340332,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26363,103166,76892,50,"616757.77","-----",3044,64,2021,8,27,0,5,7,-24.260915,-69.009247,499267.4411,7317234.16,22592.22808,108844.4798,3059.62841797,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26373,127910,101737,51,"622888.08","62259.84",3045,242,2021,8,28,0,59,33,-24.260915,-69.00859,499334.1314,7317234.164,22658.91838,108844.4841,3059.90795898,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26389,148676,122564,45,"627950.02","62622.94",3052,242,2021,8,28,22,1,54,-24.260915,-69.008483,499344.9927,7317234.165,22669.77966,108844.4848,3059.91308594,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26356,70733,44346,45,"609078.56","61235.88",3059,244,2021,8,25,15,51,38,-24.260913,-69.008705,499322.458,7317234.385,22647.24503,108844.7048,3059.875,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26393,153000,126935,42,"629352.56","-----",3040,247,2021,8,29,3,56,27,-24.260898,-69.008965,499296.066,7317236.044,22620.85302,108846.364,3059.67456055,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26362,90688,64335,51,"613631.39","-----",3058,60,2021,8,26,11,58,24,-24.260888,-69.009193,499272.9223,7317237.15,22597.70928,108847.4697,3059.60375977,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26387,142666,116554,44,"626392.2","-----",3058,240,2021,8,28,16,16,12,-24.260888,-69.008575,499335.6538,7317237.154,22660.4408,108847.4737,3059.90234375,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26366,104770,78496,47,"617210.76","61857.23",3040,242,2021,8,27,1,40,18,-24.260888,-69.008468,499346.5151,7317237.154,22671.30209,108847.4743,3059.90429688,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26394,154146,128081,41,"629715.85","-----",3038,241,2021,8,29,5,13,37,-24.260887,-69.008232,499370.4708,7317237.266,22695.25781,108847.5865,3059.91918945,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26398,261605,38854,46,"666338.35","64973.51",3056,60,2021,9,8,10,24,12,-24.260885,-69.009353,499256.6811,7317237.481,22581.46809,108847.8007,3059.45678711,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26347,10982,211560,40,"600236.03","-----",3029,63,2021,8,22,3,37,34,-24.26088,-69.008965,499296.0659,7317238.037,22620.85289,108848.3569,3059.67431641,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26392,152999,126934,42,"629352.56","62697.07",3041,245,2021,8,29,3,56,26,-24.260878,-69.008865,499306.2166,7317238.259,22631.00361,108848.579,3059.74365234,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26390,152510,126445,40,"629235.89","62687.14",3032,60,2021,8,29,3,13,36,-24.260875,-69.00911,499281.3473,7317238.59,22606.13429,108848.9096,3059.62304688,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26372,127569,101396,45,"622798.93","-----",3049,61,2021,8,28,0,38,10,-24.26087,-69.009315,499260.5383,7317239.142,22585.32526,108849.4618,3059.49536133,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26365,104489,78215,47,"617121.32","61846.82",3052,60,2021,8,27,1,22,48,-24.26087,-69.009232,499268.9634,7317239.142,22593.75036,108849.4624,3059.61791992,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26399,273488,50771,0,"670501.58","-----",3055,240,2021,9,9,3,52,54,-24.260858,-69.008362,499357.2747,7317240.477,22682.06166,108850.7966,3059.93188477,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26345,2617,139187,54,"583615.01","59557.57",3097,60,2021,8,17,12,3,21,-24.260848,-69.009178,499274.4446,7317241.579,22599.2316,108851.8986,3059.60375977,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26358,78527,52140,49,"610786.45","-----",3040,240,2021,8,25,23,1,31,-24.260842,-69.0085,499343.2665,7317242.247,22668.05354,108852.5673,3059.92407227,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26391,152511,126446,40,"629235.89","-----",3032,62,2021,8,29,3,13,37,-24.26083,-69.009018,499290.6856,7317243.573,22615.47265,108853.8926,3059.6706543,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26405,296745,74156,37,"679300.22","-----",3055,64,2021,9,10,17,26,34,-24.260817,-69.00866,499327.0252,7317245.014,22651.81219,108855.3343,3059.87670898,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26397,256355,33565,42,"664543.2","-----",3052,62,2021,9,8,1,19,49,-24.260815,-69.008972,499295.3549,7317245.234,22620.14188,108855.5537,3059.66699219,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26359,79778,53391,48,"611158.61","-----",3066,240,2021,8,26,0,15,21,-24.260812,-69.008468,499346.5146,7317245.569,22671.30158,108855.8891,3059.93945313,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26400,274488,51771,46,"670789.11","-----",3011,60,2021,9,9,5,23,4,-24.260808,-69.008995,499293.0202,7317246.009,22617.80716,108856.3286,3059.66772461,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26388,148373,122261,42,"627863.69","-----",3044,64,2021,8,28,21,42,16,-24.2608,-69.008933,499299.3136,7317246.895,22624.10056,108857.2148,3059.68310547,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26333,236107,13270,59,"658339.11","-----",3049,61,2021,9,6,23,55,56,-24.260793,-69.009063,499286.1175,7317247.669,22610.90455,108857.9889,3059.66967773,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26316,127909,101736,50,"622888.08","-----",3045,238,2021,8,28,0,59,32,-24.260788,-69.008293,499364.2782,7317248.227,22689.06521,108858.5474,3059.97338867,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26332,215424,254542,47,"654131.34","-----",3061,242,2021,9,6,0,7,37,-24.26078,-69.008492,499344.0782,7317249.112,22668.86518,108859.432,3059.94506836,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26297,12779,213357,47,"600685.65","60559.03",3053,243,2021,8,22,5,40,44,-24.260778,-69.008568,499336.3636,7317249.333,22661.15061,108859.6529,3059.9230957,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26309,104769,78495,46,"617210.76","-----",3041,240,2021,8,27,1,40,17,-24.260777,-69.00821,499372.7033,7317249.446,22697.49025,108859.7658,3060.00146484,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26324,138610,112498,54,"625428.71","-----",3054,62,2021,8,28,12,4,2,-24.260775,-69.008972,499295.3546,7317249.663,22620.14159,108859.9825,3059.66357422,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26325,143751,117639,48,"626700.43","-----",3055,66,2021,8,28,17,13,35,-24.26077,-69.008942,499298.3998,7317250.216,22623.18678,108860.5363,3059.67333984,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26331,200905,239948,54,"650641.53","64142.62",3071,242,2021,9,5,10,2,10,-24.26077,-69.008362,499357.2741,7317250.22,22682.06108,108860.54,3059.97436523,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26296,11303,211881,44,"600322.05","-----",3061,242,2021,8,22,3,57,26,-24.260767,-69.008293,499364.2781,7317250.553,22689.06507,108860.8725,3059.9855957,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26327,144044,117932,48,"626796.98","-----",3058,242,2021,8,28,17,31,55,-24.260763,-69.008193,499374.4288,7317250.996,22699.21579,108861.316,3060.0078125,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26314,114869,88646,51,"619545.89","-----",3058,240,2021,8,27,12,2,0,-24.260762,-69.008247,499368.9474,7317251.106,22693.73438,108861.4264,3059.99438477,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26341,296746,74157,38,"679300.22","-----",3053,64,2021,9,10,17,26,36,-24.26074,-69.008522,499341.0327,7317253.541,22665.81969,108863.8606,3059.92138672,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26317,130551,104378,44,"623511.6","-----",3068,240,2021,8,28,3,46,41,-24.26074,-69.00824,499369.6578,7317253.542,22694.44479,108863.8623,3060.01806641,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26334,255320,32530,39,"664244.8","-----",3069,239,2021,9,8,0,12,51,-24.260735,-69.008392,499354.2286,7317254.095,22679.01562,108864.415,3059.98999023,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26304,79470,53083,47,"611062.24","-----",3057,62,2021,8,25,23,56,1,-24.260722,-69.008843,499308.4487,7317255.532,22633.23568,108865.8515,3059.64916992,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26335,256356,33566,43,"664543.2","-----",3052,63,2021,9,8,1,19,51,-24.26072,-69.008752,499317.6858,7317255.754,22642.47284,108866.0735,3059.69897461,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26302,70732,44345,43,"609078.56","-----",3055,241,2021,8,25,15,51,34,-24.260715,-69.00824,499369.6576,7317256.31,22694.44462,108866.6303,3060.03491211,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26308,102180,75906,52,"616478.24","-----",3053,238,2021,8,26,23,10,57,-24.26071,-69.008133,499380.5189,7317256.865,22705.30589,108867.1845,3060.19433594,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26305,82297,55910,48,"611916.25","-----",3062,235,2021,8,26,2,45,32,-24.260703,-69.008255,499368.1349,7317257.639,22692.92193,108867.9589,3060.03540039,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26326,144043,117931,47,"626796.98","62549.62",3058,241,2021,8,28,17,31,54,-24.260702,-69.008065,499387.4213,7317257.751,22712.20835,108868.0707,3060.1706543,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26306,88689,62336,60,"613079.78","61554.95",3063,243,2021,8,26,10,5,27,-24.260697,-69.008317,499361.8414,7317258.303,22686.62843,108868.6228,3060.02954102,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26303,78196,51809,46,"610678.11","61362.56",3058,61,2021,8,25,22,40,44,-24.260695,-69.008858,499306.9259,7317258.521,22631.71288,108868.8409,3059.61865234,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26301,70614,44189,47,"609065.94","-----",3050,63,2021,8,25,15,35,14,-24.260675,-69.00872,499320.9338,7317260.736,22645.72077,108871.0562,3059.68920898,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26342,324160,101762,50,"692593.73","-----",3074,239,2021,9,13,0,26,59,-24.260673,-69.008278,499365.8001,7317260.96,22690.58706,108871.2803,3060.04833984,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26295,11302,211880,42,"600321.66","-----",3060,240,2021,8,22,3,57,24,-24.260673,-69.008157,499378.0825,7317260.961,22702.86947,108871.2811,3060.24975586,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
26315,116129,89906,65,"619916.17","-----",3047,240,2021,8,27,13,16,32,-24.260673,-69.00795,499399.0945,7317260.962,22723.88152,108871.2823,3060.18725586,26,"SULPHIDELEACH","OUTPIT","Out Bench","Out Bench","Main road","SL_T19",0.82,"0",""
